soc_id,var_id,code,pref_name_for_society,title,category,description,name,climate_id,climate_code,climate_title
Aa1,EA113,2,!Kung,Societal rigidity,Ritual, Politics,Flexible, characterized as: egalitarian, achieved status distinctions, autocratic, democratic, federated or stateless political system, ease in residence and group changes, individualized or flexible religious rites.,Flexible,AnnualMeanTemperature,21.03514971,Mean value of monthly temperature across the year
Ah22,EA113,NA,Yergum,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.48420682,Mean value of monthly temperature across the year
Ah23,EA113,NA,Jibu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.13779079,Mean value of monthly temperature across the year
Ah24,EA113,NA,Kentu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.78043304,Mean value of monthly temperature across the year
Ah25,EA113,NA,Tigon,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.31714371,Mean value of monthly temperature across the year
Ah26,EA113,NA,Ndoro,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.54744566,Mean value of monthly temperature across the year
Ah27,EA113,NA,Zuande,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.54744566,Mean value of monthly temperature across the year
Ah28,EA113,NA,Chamba,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.13779079,Mean value of monthly temperature across the year
Ah29,EA113,NA,Daka,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.13779079,Mean value of monthly temperature across the year
Ah3,EA113,2,Tiv,Societal rigidity,Ritual, Politics,Flexible, characterized as: egalitarian, achieved status distinctions, autocratic, democratic, federated or stateless political system, ease in residence and group changes, individualized or flexible religious rites.,Flexible,AnnualMeanTemperature,23.1944689,Mean value of monthly temperature across the year
Ah30,EA113,NA,Longuda,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.21019156,Mean value of monthly temperature across the year
Ah31,EA113,NA,Mumuye,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.01553441,Mean value of monthly temperature across the year
Ah32,EA113,NA,Vere,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.93756648,Mean value of monthly temperature across the year
Ah33,EA113,NA,Yungur,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.21019156,Mean value of monthly temperature across the year
Ah34,EA113,NA,Bata,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.68768162,Mean value of monthly temperature across the year
Ah35,EA113,NA,Bura,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.21019156,Mean value of monthly temperature across the year
Ah36,EA113,NA,Gude,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.68768162,Mean value of monthly temperature across the year
Ah37,EA113,NA,Hwana,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.68768162,Mean value of monthly temperature across the year
Ah38,EA113,NA,Kapsiki,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.46309669,Mean value of monthly temperature across the year
Ah39,EA113,NA,Podokwo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.46309669,Mean value of monthly temperature across the year
Ah4,EA113,NA,Mambila,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.70572109,Mean value of monthly temperature across the year
Ah5,EA113,NA,Margi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.84576027,Mean value of monthly temperature across the year
Ah6,EA113,NA,Gure,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.19933534,Mean value of monthly temperature across the year
Ah7,EA113,NA,Mafa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.46309669,Mean value of monthly temperature across the year
Ah8,EA113,NA,Bafute,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.20665192,Mean value of monthly temperature across the year
Ah9,EA113,NA,Anaguta,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.33548115,Mean value of monthly temperature across the year
Ai1,EA113,NA,Banda,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.23462955,Mean value of monthly temperature across the year
Ai10,EA113,NA,Otoro,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.57075194,Mean value of monthly temperature across the year
Ai11,EA113,NA,Mangbetu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.40831669,Mean value of monthly temperature across the year
Ai12,EA113,NA,Fali,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.15970476,Mean value of monthly temperature across the year
Ai13,EA113,NA,Laka,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.44344347,Mean value of monthly temperature across the year
Ai14,EA113,NA,Mbum,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.47161357,Mean value of monthly temperature across the year
Ai15,EA113,NA,Mundang,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.15970476,Mean value of monthly temperature across the year
Ai16,EA113,NA,Namshi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.93756648,Mean value of monthly temperature across the year
Ai17,EA113,NA,Gisiga,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.15970476,Mean value of monthly temperature across the year
Ai18,EA113,NA,Kotoko,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.77476346,Mean value of monthly temperature across the year
Ai19,EA113,NA,Musgu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.89959199,Mean value of monthly temperature across the year
Ai2,EA113,NA,Nyaro,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.80387618,Mean value of monthly temperature across the year
Ai20,EA113,NA,Tupuri,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.2574582,Mean value of monthly temperature across the year
Ai21,EA113,NA,Bagirmi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.12802776,Mean value of monthly temperature across the year
Ai22,EA113,NA,Sara,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.19426693,Mean value of monthly temperature across the year
Ai23,EA113,NA,Bwaka,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.6887966,Mean value of monthly temperature across the year
Ai24,EA113,NA,Mandja,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.50870046,Mean value of monthly temperature across the year
Ai25,EA113,NA,Mbandja,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.55246397,Mean value of monthly temperature across the year
Ai26,EA113,NA,Ngbandi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.45053379,Mean value of monthly temperature across the year
Ai27,EA113,NA,Abarambo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.83753019,Mean value of monthly temperature across the year
Ai28,EA113,NA,Popoi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.43182743,Mean value of monthly temperature across the year
Ai29,EA113,NA,Lendu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.55026552,Mean value of monthly temperature across the year
Ai3,EA113,1,Azande,Societal rigidity,Ritual, Politics,Rigid, characterized as: non-egalitarian, ascriptive status distinctions, autocratic, hierarchical political system, fixed residence and group membership, central authority, fixed religious rites.,Rigid,AnnualMeanTemperature,21.95688464,Mean value of monthly temperature across the year
Ai30,EA113,NA,Lese,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.16360766,Mean value of monthly temperature across the year
Ai31,EA113,NA,Logo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.92797222,Mean value of monthly temperature across the year
Ai32,EA113,NA,Lugbara,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.9247409,Mean value of monthly temperature across the year
Ai33,EA113,NA,Madi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.31765468,Mean value of monthly temperature across the year
Ai34,EA113,NA,Moru,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.08297037,Mean value of monthly temperature across the year
Ai35,EA113,NA,Bongo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.61649912,Mean value of monthly temperature across the year
Ai36,EA113,NA,Jur,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.84792175,Mean value of monthly temperature across the year
Ai37,EA113,NA,Koalib,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.57075194,Mean value of monthly temperature across the year
Ai38,EA113,NA,Korongo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.62836725,Mean value of monthly temperature across the year
Ai39,EA113,NA,Mesakin,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.7611338,Mean value of monthly temperature across the year
Ai4,EA113,NA,Ingassana,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.86598334,Mean value of monthly temperature across the year
Ai40,EA113,NA,Moro,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.7611338,Mean value of monthly temperature across the year
Ai41,EA113,NA,Tira,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.7611338,Mean value of monthly temperature across the year
Ai42,EA113,NA,Tullishi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.0612008,Mean value of monthly temperature across the year
Ai43,EA113,1,Nyimang,Societal rigidity,Ritual, Politics,Rigid, characterized as: non-egalitarian, ascriptive status distinctions, autocratic, hierarchical political system, fixed residence and group membership, central authority, fixed religious rites.,Rigid,AnnualMeanTemperature,25.0612008,Mean value of monthly temperature across the year
Ai44,EA113,NA,Anuak,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.92792762,Mean value of monthly temperature across the year
Ai45,EA113,NA,Meban,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.27147736,Mean value of monthly temperature across the year
Ai46,EA113,NA,Koma,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.24194014,Mean value of monthly temperature across the year
Ai47,EA113,NA,Mao,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.24194014,Mean value of monthly temperature across the year
Ai5,EA113,NA,Mamvu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.46878431,Mean value of monthly temperature across the year
Ai6,EA113,NA,Shilluk,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.47652383,Mean value of monthly temperature across the year
Ai7,EA113,NA,Gbaya,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.01229167,Mean value of monthly temperature across the year
Ai8,EA113,NA,Dilling,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.14718173,Mean value of monthly temperature across the year
Ai9,EA113,NA,Masa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.48419941,Mean value of monthly temperature across the year
Aj1,EA113,NA,Teso,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.51345889,Mean value of monthly temperature across the year
Aj10,EA113,NA,Acholi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.9247409,Mean value of monthly temperature across the year
Aj11,EA113,1,Dinka,Societal rigidity,Ritual, Politics,Rigid, characterized as: non-egalitarian, ascriptive status distinctions, autocratic, hierarchical political system, fixed residence and group membership, central authority, fixed religious rites.,Rigid,AnnualMeanTemperature,25.17594399,Mean value of monthly temperature across the year
Aj12,EA113,NA,Lotuko,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.81176288,Mean value of monthly temperature across the year
Aj13,EA113,NA,Pojulu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.95145683,Mean value of monthly temperature across the year
Aj14,EA113,NA,Kakwa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.95145683,Mean value of monthly temperature across the year
Aj15,EA113,NA,Kuku,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.31765468,Mean value of monthly temperature across the year
Aj16,EA113,NA,Mondari,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.69582022,Mean value of monthly temperature across the year
Aj17,EA113,NA,Alur,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.88007696,Mean value of monthly temperature across the year
Aj18,EA113,NA,Bodi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.44894183,Mean value of monthly temperature across the year
Aj19,EA113,NA,Didinga,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.75381072,Mean value of monthly temperature across the year
Aj2,EA113,NA,Maasi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,18.96295296,Mean value of monthly temperature across the year
Aj20,EA113,NA,Suri,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.79975813,Mean value of monthly temperature across the year
Aj21,EA113,NA,Jie,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.11172596,Mean value of monthly temperature across the year
Aj22,EA113,NA,Labwor,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.11172596,Mean value of monthly temperature across the year
Aj23,EA113,NA,Plains Suk,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.29042184,Mean value of monthly temperature across the year
Aj24,EA113,NA,Toposa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.47161082,Mean value of monthly temperature across the year
Aj25,EA113,NA,Keyu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.01419744,Mean value of monthly temperature across the year
Aj26,EA113,NA,Hill Suk,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.29042184,Mean value of monthly temperature across the year
Aj27,EA113,NA,Sapei,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.56682952,Mean value of monthly temperature across the year
Aj28,EA113,NA,Tatoga,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,18.81596701,Mean value of monthly temperature across the year
Aj29,EA113,NA,Samburu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.01970259,Mean value of monthly temperature across the year
Aj3,EA113,2,Nuer,Societal rigidity,Ritual, Politics,Flexible, characterized as: egalitarian, achieved status distinctions, autocratic, democratic, federated or stateless political system, ease in residence and group changes, individualized or flexible religious rites.,Flexible,AnnualMeanTemperature,24.47479061,Mean value of monthly temperature across the year
Aj30,EA113,NA,Karamojong,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.51345889,Mean value of monthly temperature across the year
Aj31,EA113,NA,Pari,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.88627506,Mean value of monthly temperature across the year
Aj4,EA113,NA,Lango,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.94130619,Mean value of monthly temperature across the year
Aj5,EA113,2,Turkana,Societal rigidity,Ritual, Politics,Flexible, characterized as: egalitarian, achieved status distinctions, autocratic, democratic, federated or stateless political system, ease in residence and group changes, individualized or flexible religious rites.,Flexible,AnnualMeanTemperature,25.68695862,Mean value of monthly temperature across the year
Aj6,EA113,NA,Luo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.42060864,Mean value of monthly temperature across the year
Aj7,EA113,NA,Nandi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.39983749,Mean value of monthly temperature across the year
Aj8,EA113,NA,Bari,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.82347936,Mean value of monthly temperature across the year
Aj9,EA113,NA,Kipsigis,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,18.3564765,Mean value of monthly temperature across the year
Ca1,EA113,NA,Konso,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca10,EA113,NA,Somali (Esa),Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.16009425,Mean value of monthly temperature across the year
Ca11,EA113,NA,Arusi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,17.01859919,Mean value of monthly temperature across the year
Ca12,EA113,NA,Gibe,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,15.99929593,Mean value of monthly temperature across the year
Ca13,EA113,NA,Macha,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,16.41338226,Mean value of monthly temperature across the year
Ca14,EA113,NA,Burji,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.39022001,Mean value of monthly temperature across the year
Ca15,EA113,NA,Darasa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.26233973,Mean value of monthly temperature across the year
Ca16,EA113,NA,Sidama,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,17.15620502,Mean value of monthly temperature across the year
Ca17,EA113,NA,Tsamai,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.26918515,Mean value of monthly temperature across the year
Ca18,EA113,NA,Arbore,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.26918515,Mean value of monthly temperature across the year
Ca19,EA113,NA,Banna,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.23806026,Mean value of monthly temperature across the year
Ca2,EA113,NA,Somali (Dolbahanta),Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.66587207,Mean value of monthly temperature across the year
Ca20,EA113,NA,Galab,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.44471128,Mean value of monthly temperature across the year
Ca21,EA113,NA,Hamar,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.44471128,Mean value of monthly temperature across the year
Ca22,EA113,NA,Male,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca23,EA113,NA,Bako,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca24,EA113,NA,Dime,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.23806026,Mean value of monthly temperature across the year
Ca25,EA113,NA,Shangama,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca26,EA113,NA,Ubamer,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca27,EA113,NA,Anfillo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.24194014,Mean value of monthly temperature across the year
Ca28,EA113,NA,Basketo,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,21.66024055,Mean value of monthly temperature across the year
Ca29,EA113,NA,Yem,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,15.12837167,Mean value of monthly temperature across the year
Ca3,EA113,NA,Tigrinya,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.24217911,Mean value of monthly temperature across the year
Ca30,EA113,NA,Kafa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.33477998,Mean value of monthly temperature across the year
Ca31,EA113,NA,Beta Israel,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.19374093,Mean value of monthly temperature across the year
Ca32,EA113,NA,Nara,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.96757397,Mean value of monthly temperature across the year
Ca33,EA113,NA,Kunama,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.41982196,Mean value of monthly temperature across the year
Ca34,EA113,NA,Ababda,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.9442543,Mean value of monthly temperature across the year
Ca35,EA113,NA,Amarar,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.08697885,Mean value of monthly temperature across the year
Ca36,EA113,NA,Beni-Amer,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.12025352,Mean value of monthly temperature across the year
Ca37,EA113,NA,Blin,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,27.32839965,Mean value of monthly temperature across the year
Ca38,EA113,NA,Tigre,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.50169906,Mean value of monthly temperature across the year
Ca39,EA113,NA,Jimma,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,15.99929593,Mean value of monthly temperature across the year
Ca4,EA113,NA,Iraqw,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.04991862,Mean value of monthly temperature across the year
Ca40,EA113,NA,Baditu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.26233973,Mean value of monthly temperature across the year
Ca41,EA113,NA,Dorse,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.26233973,Mean value of monthly temperature across the year
Ca42,EA113,NA,Shako,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,20.33477998,Mean value of monthly temperature across the year
Ca43,EA113,NA,Hadendowa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.85988932,Mean value of monthly temperature across the year
Ca5,EA113,NA,Bisharin,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.73491748,Mean value of monthly temperature across the year
Ca6,EA113,NA,Afar,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.66467787,Mean value of monthly temperature across the year
Ca7,EA113,NA,Amhara,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,19.4818178,Mean value of monthly temperature across the year
Ca8,EA113,NA,Gurage,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,15.12837167,Mean value of monthly temperature across the year
Ca9,EA113,NA,Goroa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,18.43543188,Mean value of monthly temperature across the year
Cb1,EA113,NA,Maguzawa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.28502416,Mean value of monthly temperature across the year
Cb10,EA113,NA,Karekare,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.56871731,Mean value of monthly temperature across the year
Cb11,EA113,NA,Midobi,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.24954778,Mean value of monthly temperature across the year
Cb12,EA113,NA,Gimma,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.31662691,Mean value of monthly temperature across the year
Cb13,EA113,NA,Habbaniya,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.38538829,Mean value of monthly temperature across the year
Cb14,EA113,NA,Hemat,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.24966583,Mean value of monthly temperature across the year
Cb15,EA113,NA,Messiria Humr,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.54747012,Mean value of monthly temperature across the year
Cb16,EA113,NA,Shuwa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.53285465,Mean value of monthly temperature across the year
Cb17,EA113,NA,Fur,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.9432652,Mean value of monthly temperature across the year
Cb18,EA113,NA,Kanembu,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.12020592,Mean value of monthly temperature across the year
Cb19,EA113,NA,Kanuri,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.4740022,Mean value of monthly temperature across the year
Cb2,EA113,NA,Wolof,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.87547596,Mean value of monthly temperature across the year
Cb20,EA113,NA,Zerma,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.30768147,Mean value of monthly temperature across the year
Cb21,EA113,NA,Djafun,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,22.52847949,Mean value of monthly temperature across the year
Cb22,EA113,NA,Liptako,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.696154,Mean value of monthly temperature across the year
Cb23,EA113,NA,Tukulor,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,28.15650771,Mean value of monthly temperature across the year
Cb24,EA113,NA,Wodaabe Fulani,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.44664026,Mean value of monthly temperature across the year
Cb25,EA113,NA,Tazarawa Hausa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.44482306,Mean value of monthly temperature across the year
Cb26,EA113,NA,Zazzagawa Hausa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.03385303,Mean value of monthly temperature across the year
Cb27,EA113,NA,Bachama,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.21019156,Mean value of monthly temperature across the year
Cb28,EA113,NA,Dera,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.21019156,Mean value of monthly temperature across the year
Cb29,EA113,NA,Ngizim,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,25.28502416,Mean value of monthly temperature across the year
Cb3,EA113,NA,Songhai,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,27.32281487,Mean value of monthly temperature across the year
Cb4,EA113,NA,Hasania,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,27.2194278,Mean value of monthly temperature across the year
Cb5,EA113,NA,Buduma,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.53285465,Mean value of monthly temperature across the year
Cb6,EA113,NA,Tera,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,24.28622278,Mean value of monthly temperature across the year
Cb7,EA113,NA,Bolewa,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,23.93328629,Mean value of monthly temperature across the year
Cb8,EA113,NA,Bororo Fulani,Societal rigidity,Ritual, Politics,Missing data,Missing data,AnnualMeanTemperature,26.02729604,Mean value of monthly temperature across the year
